Pathway	Taxa	Abundance	Relative Contribution
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_plebeius	674.062985438	0.20312284226979113
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_coprocola	516.161749639	0.15554071937282712
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_intestinalis	357.9707609171	0.10787128202821222
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	305.8086795636	0.0921527060907629
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|unclassified	156.0474676136	0.04702350646072238
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	105.9106056342	0.03191521223933516
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	103.1332254055	0.031078273587747746
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_sp_CAG_252	72.7412610002	0.021919927371547337
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_longicatena	61.8296857294	0.018631821911780144
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_sp_CAG_279	59.8370996425	0.018031373944480216
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	56.9690272966	0.01716710603581283
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Blautia_obeum	53.1787593204	0.016024942735168683
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	46.4184737304	0.013987791232621725
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis	40.3355493698	0.01215475646861617
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	25.471642247	0.007675651211033333
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	23.4338670302	0.007061585904251363
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Blautia_sp_CAG_52	22.0175941588	0.006634804761712531
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Blautia_wexlerae	20.0717690246	0.006048447788614715
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	19.284882249	0.005811326507877836
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_catenulatum	16.1535936306	0.004867740733436944
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Gemmiger.s__Gemmiger_formicilis	14.8230086281	0.0044667808625819426
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Ruminococcus.s__Ruminococcus_lactaris	12.2225639151	0.0036831601436267468
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Intestinibacter.s__Intestinibacter_bartlettii	11.5650051502	0.003485010700367951
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Senegalimassilia.s__Senegalimassilia_anaerobia	10.6422966749	0.003206960767144611
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_salivarius	10.1601150966	0.0030616596680035743
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Clostridium.s__Clostridium_sp_CAG_221	9.7070827683	0.002925142434225187
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_eligens	8.9918227918	0.0027096052477498037
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Barnesiella.s__Barnesiella_intestinihominis	8.6210312281	0.002597870531654297
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_pneumoniae	8.1998956932	0.002470965110829102
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	8.0470417969	0.002424903958475078
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_hallii	7.9893658505	0.002407523828700179
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Agathobaculum.s__Agathobaculum_butyriciproducens	7.2684488751	0.002190281956282816
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	7.134154425	0.002149813526781906
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Coprococcus.s__Coprococcus_comes	6.9569344362	0.0020964098707293697
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Veillonella.s__Veillonella_dispar	6.3751605204	0.001921097512850921
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_formicigenerans	5.1977547573	0.00156629683357864
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	4.3535666398	0.001311908306777154
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Veillonella.s__Veillonella_infantium	4.1435226341	0.0012486134272759555
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.0515758986	0.0009195650604117571
VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_caccae	1.7906537944	0.0005395974799051908
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_plebeius	734.4351729523	0.22209407654384639
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_coprocola	704.9183341481	0.21316814911262008
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	310.9391207937	0.09402836279808383
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|unclassified	291.1872829076	0.08805538334814392
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Roseburia.s__Roseburia_intestinalis	228.9478250571	0.06923409669825438
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_massiliensis	111.3042418462	0.03365853613583706
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Eubacterium.s__Eubacterium_sp_CAG_252	106.0405652884	0.03206679403608061
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	83.6347973582	0.02529126295998836
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Prevotella.s__Prevotella_sp_CAG_279	82.1960524194	0.024856184766115327
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Blautia.s__Blautia_obeum	43.1336002942	0.013043652425908409
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	32.01404464	0.009681085468949977
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_adolescentis	31.3412677581	0.009477636933519698
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_stercoris	24.6296362678	0.007448031526756874
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Blautia.s__Blautia_sp_CAG_52	20.7217733836	0.006266289106881321
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Dorea.s__Dorea_longicatena	19.9539868822	0.006034109548642301
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Ruminococcus.s__Ruminococcus_lactaris	17.6593751356	0.005340216206307936
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	17.3281026773	0.0052400390178778174
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Collinsella.s__Collinsella_aerofaciens	16.4106831476	0.004962610252541106
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Senegalimassilia.s__Senegalimassilia_anaerobia	14.622776234	0.004421945059007217
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	14.2136389017	0.004298221439356061
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Barnesiella.s__Barnesiella_intestinihominis	13.0676549632	0.0039516745228567775
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_catenulatum	10.7227971256	0.003242586702382531
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Blautia.s__Blautia_wexlerae	10.6825206258	0.0032304070405703915
PWY-5686: UMP biosynthesis I	PWY-5686: UMP biosynthesis I|g__Coprococcus.s__Coprococcus_comes	3.7088031467	0.0011215465166763547
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_plebeius	734.4351729523	0.22209407654384639
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_coprocola	637.9428921599	0.19291469518326787
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	310.9391207937	0.09402836279808383
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|unclassified	291.1872829076	0.08805538334814392
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Roseburia.s__Roseburia_intestinalis	228.9478250571	0.06923409669825438
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_massiliensis	111.3042418462	0.03365853613583706
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Eubacterium.s__Eubacterium_sp_CAG_252	106.0405652884	0.03206679403608061
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	83.6347973582	0.02529126295998836
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Prevotella.s__Prevotella_sp_CAG_279	82.1960524194	0.024856184766115327
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_obeum	43.1336002942	0.013043652425908409
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	32.01404464	0.009681085468949977
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_adolescentis	29.682782715	0.008976109068741089
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_stercoris	24.6296362678	0.007448031526756874
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_sp_CAG_52	20.7217733836	0.006266289106881321
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Dorea.s__Dorea_longicatena	19.9539868822	0.006034109548642301
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Ruminococcus.s__Ruminococcus_lactaris	17.6593751356	0.005340216206307936
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	17.3281026773	0.0052400390178778174
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Collinsella.s__Collinsella_aerofaciens	16.4106831476	0.004962610252541106
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Senegalimassilia.s__Senegalimassilia_anaerobia	14.622776234	0.004421945059007217
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	14.2136389017	0.004298221439356061
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Barnesiella.s__Barnesiella_intestinihominis	13.0676549632	0.0039516745228567775
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_catenulatum	10.9138774676	0.003300369626818979
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_wexlerae	10.6825206258	0.0032304070405703915
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Coprococcus.s__Coprococcus_comes	3.7088031467	0.0011215465166763547
PWY-7790: UMP biosynthesis II	PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_caccae	2.6773722209	0.0008096405685128488
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_plebeius	734.4351729523	0.22209407654384639
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_coprocola	637.9428921599	0.19291469518326787
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	310.9391207937	0.09402836279808383
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|unclassified	291.1872829076	0.08805538334814392
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Roseburia.s__Roseburia_intestinalis	228.9478250571	0.06923409669825438
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_massiliensis	111.3042418462	0.03365853613583706
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Eubacterium.s__Eubacterium_sp_CAG_252	106.0405652884	0.03206679403608061
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	83.6347973582	0.02529126295998836
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Prevotella.s__Prevotella_sp_CAG_279	82.1960524194	0.024856184766115327
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Blautia.s__Blautia_obeum	43.1336002942	0.013043652425908409
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_vulgatus	39.0316489189	0.011803217413703208
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Bifidobacterium.s__Bifidobacterium_adolescentis	29.682782715	0.008976109068741089
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_stercoris	24.6296362678	0.007448031526756874
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Blautia.s__Blautia_sp_CAG_52	20.7217733836	0.006266289106881321
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Dorea.s__Dorea_longicatena	19.9539868822	0.006034109548642301
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Ruminococcus.s__Ruminococcus_lactaris	17.6593751356	0.005340216206307936
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	17.3281026773	0.0052400390178778174
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Collinsella.s__Collinsella_aerofaciens	16.4106831476	0.004962610252541106
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Senegalimassilia.s__Senegalimassilia_anaerobia	14.622776234	0.004421945059007217
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Anaerostipes.s__Anaerostipes_hadrus	14.2136389017	0.004298221439356061
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Barnesiella.s__Barnesiella_intestinihominis	13.0676549632	0.0039516745228567775
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Blautia.s__Blautia_wexlerae	10.6825206258	0.0032304070405703915
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Parabacteroides.s__Parabacteroides_merdae	6.7377801887	0.002037512804499001
PWY-7791: UMP biosynthesis III	PWY-7791: UMP biosynthesis III|g__Coprococcus.s__Coprococcus_comes	3.7088031467	0.0011215465166763547
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_plebeius	780.9814849235	0.23691922246695013
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_coprocola	762.2981185225	0.23125142018707448
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|unclassified	260.4930741276	0.07902340551182449
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Roseburia.s__Roseburia_intestinalis	226.8665763262	0.06882244189464647
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_massiliensis	130.7469540409	0.039663509685285744
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Eubacterium.s__Eubacterium_sp_CAG_252	84.8433817558	0.025738162075660122
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Prevotella.s__Prevotella_sp_CAG_279	74.767333339	0.022681483265046022
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Dorea.s__Dorea_longicatena	61.1487598219	0.018550140959157198
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_vulgatus	47.0514430833	0.014273566693242826
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Haemophilus.s__Haemophilus_parainfluenzae	42.1479310851	0.012786033029004036
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Blautia.s__Blautia_obeum	39.7913400206	0.012071135514207522
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bifidobacterium.s__Bifidobacterium_adolescentis	24.357531862	0.007389122048807944
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	21.3234829954	0.00646871034599784
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Blautia.s__Blautia_sp_CAG_52	21.0043382022	0.0063718943039802415
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Ruminococcus.s__Ruminococcus_lactaris	16.471583621	0.004996833932201259
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Anaerostipes.s__Anaerostipes_hadrus	14.7022184528	0.004460077776002357
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Senegalimassilia.s__Senegalimassilia_anaerobia	13.5886379677	0.004122261031588623
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bifidobacterium.s__Bifidobacterium_catenulatum	11.3059226956	0.0034297745414225466
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Blautia.s__Blautia_wexlerae	8.1751556823	0.002480022337516115
NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_ovatus	6.7250166289	0.0020401068931261107
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_coprocola	790.6227581256	0.2422550596101071
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_plebeius	787.1122393003	0.2411794000258805
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Roseburia.s__Roseburia_intestinalis	280.9732149653	0.0860931237315191
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified	268.6425881588	0.08231489106450031
